kl_div,sj_div
0.04887567243524164,0.01297097190638281
0.05585268535629854,0.015073271802611235
0.06178322523626291,0.01779567843763583
0.08625070813946871,0.01929914735546732
0.045887357404749404,0.012170859089039233
0.0761311094809743,0.022647494321899022
0.07771768169018689,0.022708397885113515
0.060266724125028454,0.015617949237097131
0.07849125345809836,0.0177794765604786
0.06886569169606999,0.016818782097221367
0.09043935330589503,0.020287658766432844
0.10505888920855962,0.030866253151713447
0.06153385596569002,0.01743920767191527
0.05269832581007013,0.013860247535092499
0.04635139752657949,0.013257163701112467
0.050717611692299394,0.014290355536169298
0.07778467719029586,0.017818702739993125
0.05191659275721574,0.014930520499807774
0.051364164335836834,0.013703815718776343
0.054607072832723716,0.015632142329227647
0.05235318772591303,0.014649826128262171
0.045923912844398236,0.012357943382692074
0.07233781798134002,0.02101321962259488
0.051776256323043744,0.012960387666086553
0.051110489451948266,0.01285032965345239
0.050314983577615914,0.013718923800662005
0.054870774156481686,0.014265787896546806
0.08917921939712484,0.02612535167358641
0.04827320460277936,0.013242065683920175
0.06302321551526956,0.015359676728270752
0.07510547713657652,0.017888262876596017
0.060901557454715344,0.017349460842699383
0.09294225221125246,0.020512352555934706
0.08512203234660456,0.024841143379781862
0.05536307243096246,0.015918876713498585
0.049293408664997644,0.01349399686515442
0.05151910168357314,0.013121322393906704
0.05287510708156498,0.013169315658203201
0.07871160054118595,0.02261989094880143
0.054648058307613864,0.015054145449845662
0.05061470782984603,0.012830187672175359
0.043910751659250624,0.011918327762146325
0.04795666816906927,0.012955638804080568
0.04898074684089666,0.012947468308864634
0.04280295100196295,0.011614433634365894
0.058939493637012876,0.017182243245855915
0.05354413050030836,0.015111944429541486
0.07798491479232539,0.017894491287424742
0.06355425127591496,0.015036228458395756
0.06449548270461494,0.01811740768118079
0.04575746197812326,0.011953591869573291
0.05847947696556265,0.016862372359658408
0.05668203084343041,0.01437537554345178
0.05116791808609587,0.01310700405355322
0.09184727673820896,0.019702160045371724
0.05164924676126136,0.01486232973981382
0.05215976088255717,0.014558745056109204
0.0442323436877345,0.012451413802588062
0.07842426243618872,0.018087822337383052
0.04840161580618602,0.013243556830223624
0.04904290879035752,0.012380759315966975
0.05777731186599562,0.016680990191243625
0.056326340310845664,0.016401107411551565
0.08956792398878095,0.02616546774561649
0.04831209567698982,0.012961287869727478
0.08972005770506278,0.02635211710432359
0.056008015839473964,0.015765121719632725
0.08149602900858641,0.023757589939795935
0.09469266827319459,0.027543393170844845
0.05114449962706528,0.013282806620702102
0.0654725200609271,0.018541231065568004
0.04649686519999113,0.01233868621289222
0.057448007579353644,0.016571387346041515
0.05215570251074873,0.013762978681811514
0.05059780570160921,0.013966678229981697
0.05932148234080042,0.014291124056584574
0.05500475986326595,0.014153756284670365
0.05902003874472428,0.017238065441436565
0.050074483910772113,0.013959527858443115
0.04357602870657365,0.011643179240920981
0.04779851185683286,0.013155388077837562
0.04329431872546939,0.012002267543832788
0.0477216489354281,0.013110892676901251
0.048094883466217056,0.013314122968571533
0.053871407277883004,0.013760074489099106
0.04591039737728831,0.012459428457884841
0.0582719531388953,0.016809127692506566
0.06254405223339804,0.015157961545369872
0.07381728123295267,0.017428075827491583
0.16575713028678865,0.048712752333786156
0.17825645343350585,0.035830312275938976
0.057728811740461496,0.014934588159279987
0.0760156504053501,0.017139697461481435
0.05555189845786607,0.015342555882356767
0.0666111529995946,0.019479843765725806
0.07377200723554714,0.02151550478976359
0.09115916775221682,0.026690039891120797
0.045944643738640614,0.013011256922097725
0.045643993579992694,0.01226760557965293
0.049472952529975904,0.013201578807742895
